-0.00999928 	0 	0 	0
-0.00901249 	2.03365e-09 	8.96696e-07 	0.0377769
-0.00804058 	-2.23434e-10 	2.85375e-06 	0.0692413
-0.00790088 	-5.42986e-10 	3.13505e-06 	0.073764
-0.00679367 	-3.42739e-09 	6.34368e-06 	0.10612
-0.00567998 	-3.28118e-09 	9.60742e-06 	0.133641
-0.00455735 	-7.98849e-11 	1.18936e-05 	0.156238
-0.00342658 	5.67355e-09 	1.22608e-05 	0.173817
-0.0022892 	1.29864e-08 	1.01742e-05 	0.186347
-0.0011466 	1.94431e-08 	5.78647e-06 	0.193845
1.53188e-07 	2.26253e-08 	-1.47691e-09 	0.196341
0.00114669 	2.12313e-08 	-5.78896e-06 	0.193845
0.00228921 	1.63132e-08 	-1.01769e-05 	0.186346
0.00342659 	9.49133e-09 	-1.22645e-05 	0.173817
0.00455737 	3.11216e-09 	-1.1898e-05 	0.156237
0.00568 	-3.28326e-10 	-9.61318e-06 	0.13364
0.00679367 	8.29539e-10 	-6.3538e-06 	0.10612
0.00790088 	5.5204e-09 	-3.15255e-06 	0.0737639
0.00803754 	6.00722e-09 	-2.87721e-06 	0.0693398
0.00901249 	9.51416e-09 	-9.12841e-07 	0.0377769
0.00999928 	0 	0 	0
