-0.00999928 	0 	0 	0
-0.00901249 	-1.21613e-08 	1.68402e-06 	0.0379672
-0.0080409 	-1.93231e-08 	5.4001e-06 	0.0695135
-0.00790087 	-2.02476e-08 	5.94364e-06 	0.0740605
-0.00679365 	-2.12376e-08 	1.20804e-05 	0.1064
-0.00567997 	-1.6917e-08 	1.83221e-05 	0.133755
-0.00455734 	-7.51085e-09 	2.26893e-05 	0.156045
-0.00342657 	7.02096e-09 	2.33856e-05 	0.173224
-0.0022892 	2.30986e-08 	1.93978e-05 	0.185347
-0.0011466 	3.62626e-08 	1.10289e-05 	0.192541
1.53188e-07 	4.2383e-08 	-4.6656e-10 	0.194924
0.00114669 	3.9797e-08 	-1.10283e-05 	0.192541
0.00228921 	2.99857e-08 	-1.93961e-05 	0.185347
0.00342659 	1.55622e-08 	-2.33841e-05 	0.173224
0.00455736 	1.7635e-09 	-2.2688e-05 	0.156045
0.00567999 	-7.98955e-09 	-1.83212e-05 	0.133754
0.00679366 	-1.28563e-08 	-1.20791e-05 	0.106399
0.00790088 	-1.24137e-08 	-5.94236e-06 	0.0740604
0.00803786 	-1.15581e-08 	-5.43094e-06 	0.0696135
0.00901249 	-5.25998e-09 	-1.68269e-06 	0.0379671
0.00999928 	0 	0 	0
