-0.00999927 	0 	0 	0
-0.00901281 	-1.40106e-07 	-1.08029e-07 	0.0375681
-0.00809089 	-2.0823e-07 	7.52979e-08 	0.0673164
-0.00790137 	-2.10267e-07 	1.16793e-07 	0.0734317
-0.00679457 	-2.04208e-07 	5.41358e-07 	0.105795
-0.00568151 	-2.15296e-07 	5.54695e-07 	0.133484
-0.00455931 	-2.3787e-07 	1.18134e-06 	0.156413
-0.00342858 	-2.66712e-07 	2.16802e-06 	0.174434
-0.00229083 	-2.23587e-07 	4.51135e-07 	0.187416
-0.00114753 	-2.00311e-07 	-2.63418e-07 	0.195255
9.18461e-08 	-2.3367e-07 	-2.39876e-07 	0.197879
0.00114751 	-1.88058e-07 	-3.1154e-07 	0.195256
0.00229072 	-1.96141e-07 	-8.16644e-07 	0.187417
0.0034285 	-2.22218e-07 	-2.22816e-06 	0.174435
0.00455926 	-1.80785e-07 	-1.13115e-06 	0.156414
0.00568147 	-1.53905e-07 	-3.82715e-07 	0.133486
0.00679455 	-1.44036e-07 	-3.6203e-07 	0.105796
0.00790136 	-1.46986e-07 	1.5014e-08 	0.0734331
0.00795485 	-1.4379e-07 	2.14937e-08 	0.0717068
0.0090128 	-9.29455e-08 	1.58932e-07 	0.0375689
0.00999928 	0 	0 	0
