-0.00999919 	0 	0 	0
-0.00999904 	5.79708e-08 	2.95147e-07 	1.37831e-05
-0.00838768 	-6.66125e-07 	0.00311553 	0.101658
-0.00707576 	2.70753e-06 	0.00306026 	0.101851
-0.00578172 	1.26926e-06 	0.00187936 	0.101134
-0.00455044 	1.59994e-06 	0.00137188 	0.100898
-0.00337527 	1.567e-06 	0.000919687 	0.100754
-0.00223591 	1.50696e-06 	0.00057945 	0.100674
-0.00111456 	1.40602e-06 	0.0002797 	0.10063
-1.85937e-09 	1.37164e-06 	-4.3049e-09 	0.100616
0.00111455 	1.40059e-06 	-0.000279708 	0.10063
0.00223591 	1.49297e-06 	-0.00057946 	0.100674
0.00337527 	1.54772e-06 	-0.000919687 	0.100754
0.00455044 	1.58038e-06 	-0.00137187 	0.100898
0.00578172 	1.25324e-06 	-0.00187936 	0.101134
0.00707576 	2.69105e-06 	-0.00306026 	0.101851
0.00838768 	-6.83404e-07 	-0.00311553 	0.101658
0.00999904 	5.79707e-08 	-2.95146e-07 	1.37831e-05
0.00999919 	0 	0 	0
