# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
408           	smoothSolver	1.486970e-06	1.486970e-06	0	1.471770e-06	1.471770e-06	0	4.113380e-08	4.113380e-08	0	false	GAMG	9.672360e-07	9.672360e-07	0	true
409           	smoothSolver	1.470210e-06	1.470210e-06	0	1.457490e-06	1.457490e-06	0	4.054090e-08	4.054090e-08	0	false	GAMG	9.666860e-07	9.666860e-07	0	true
410           	smoothSolver	1.454050e-06	1.454050e-06	0	1.443390e-06	1.443390e-06	0	3.995250e-08	3.995250e-08	0	false	GAMG	9.660410e-07	9.660410e-07	0	true
411           	smoothSolver	1.438640e-06	1.438640e-06	0	1.429550e-06	1.429550e-06	0	3.937240e-08	3.937240e-08	0	false	GAMG	9.653180e-07	9.653180e-07	0	true
412           	smoothSolver	1.423850e-06	1.423850e-06	0	1.415970e-06	1.415970e-06	0	3.879890e-08	3.879890e-08	0	false	GAMG	9.645230e-07	9.645230e-07	0	true
413           	smoothSolver	1.409950e-06	1.409950e-06	0	1.402740e-06	1.402740e-06	0	3.823360e-08	3.823360e-08	0	false	GAMG	9.636460e-07	9.636460e-07	0	true
414           	smoothSolver	1.397010e-06	1.397010e-06	0	1.389950e-06	1.389950e-06	0	3.767720e-08	3.767720e-08	0	false	GAMG	9.627130e-07	9.627130e-07	0	true
415           	smoothSolver	1.384830e-06	1.384830e-06	0	1.377550e-06	1.377550e-06	0	3.712940e-08	3.712940e-08	0	false	GAMG	9.617050e-07	9.617050e-07	0	true
416           	smoothSolver	1.373190e-06	1.373190e-06	0	1.365390e-06	1.365390e-06	0	3.658570e-08	3.658570e-08	0	false	GAMG	9.605960e-07	9.605960e-07	0	true
417           	smoothSolver	1.362040e-06	1.362040e-06	0	1.353370e-06	1.353370e-06	0	3.604700e-08	3.604700e-08	0	false	GAMG	9.593900e-07	9.593900e-07	0	true
418           	smoothSolver	1.351150e-06	1.351150e-06	0	1.341440e-06	1.341440e-06	0	3.551620e-08	3.551620e-08	0	false	GAMG	9.580960e-07	9.580960e-07	0	true
419           	smoothSolver	1.340370e-06	1.340370e-06	0	1.329720e-06	1.329720e-06	0	3.499480e-08	3.499480e-08	0	false	GAMG	9.567570e-07	9.567570e-07	0	true
420           	smoothSolver	1.329550e-06	1.329550e-06	0	1.318320e-06	1.318320e-06	0	3.447980e-08	3.447980e-08	0	false	GAMG	9.553650e-07	9.553650e-07	0	true
421           	smoothSolver	1.318820e-06	1.318820e-06	0	1.307270e-06	1.307270e-06	0	3.397120e-08	3.397120e-08	0	false	GAMG	9.539070e-07	9.539070e-07	0	true
422           	smoothSolver	1.308070e-06	1.308070e-06	0	1.296370e-06	1.296370e-06	0	3.347070e-08	3.347070e-08	0	false	GAMG	9.523880e-07	9.523880e-07	0	true
423           	smoothSolver	1.297260e-06	1.297260e-06	0	1.285540e-06	1.285540e-06	0	3.297850e-08	3.297850e-08	0	false	GAMG	9.508050e-07	9.508050e-07	0	true
424           	smoothSolver	1.286400e-06	1.286400e-06	0	1.274690e-06	1.274690e-06	0	3.249210e-08	3.249210e-08	0	false	GAMG	9.491820e-07	9.491820e-07	0	true
425           	smoothSolver	1.275480e-06	1.275480e-06	0	1.263800e-06	1.263800e-06	0	3.201130e-08	3.201130e-08	0	false	GAMG	9.475030e-07	9.475030e-07	0	true
426           	smoothSolver	1.264450e-06	1.264450e-06	0	1.252910e-06	1.252910e-06	0	3.153750e-08	3.153750e-08	0	false	GAMG	9.457780e-07	9.457780e-07	0	true
427           	smoothSolver	1.253350e-06	1.253350e-06	0	1.242040e-06	1.242040e-06	0	3.107130e-08	3.107130e-08	0	false	GAMG	9.440100e-07	9.440100e-07	0	true
428           	smoothSolver	1.242250e-06	1.242250e-06	0	1.231170e-06	1.231170e-06	0	3.061200e-08	3.061200e-08	0	false	GAMG	9.422410e-07	9.422410e-07	0	true
429           	smoothSolver	1.231150e-06	1.231150e-06	0	1.220290e-06	1.220290e-06	0	3.015750e-08	3.015750e-08	0	false	GAMG	9.404970e-07	9.404970e-07	0	true
430           	smoothSolver	1.219970e-06	1.219970e-06	0	1.209340e-06	1.209340e-06	0	2.970830e-08	2.970830e-08	0	false	GAMG	9.387670e-07	9.387670e-07	0	true
431           	smoothSolver	1.208650e-06	1.208650e-06	0	1.198280e-06	1.198280e-06	0	2.926550e-08	2.926550e-08	0	false	GAMG	9.370490e-07	9.370490e-07	0	true
432           	smoothSolver	1.197200e-06	1.197200e-06	0	1.187080e-06	1.187080e-06	0	2.883040e-08	2.883040e-08	0	false	GAMG	9.353320e-07	9.353320e-07	0	true
433           	smoothSolver	1.185620e-06	1.185620e-06	0	1.175710e-06	1.175710e-06	0	2.840120e-08	2.840120e-08	0	false	GAMG	9.336420e-07	9.336420e-07	0	true
434           	smoothSolver	1.173950e-06	1.173950e-06	0	1.164250e-06	1.164250e-06	0	2.797740e-08	2.797740e-08	0	false	GAMG	9.319800e-07	9.319800e-07	0	true
435           	smoothSolver	1.162200e-06	1.162200e-06	0	1.152700e-06	1.152700e-06	0	2.755920e-08	2.755920e-08	0	false	GAMG	9.303410e-07	9.303410e-07	0	true
436           	smoothSolver	1.150350e-06	1.150350e-06	0	1.141050e-06	1.141050e-06	0	2.714580e-08	2.714580e-08	0	false	GAMG	9.287240e-07	9.287240e-07	0	true
437           	smoothSolver	1.138360e-06	1.138360e-06	0	1.129270e-06	1.129270e-06	0	2.673790e-08	2.673790e-08	0	false	GAMG	9.271260e-07	9.271260e-07	0	true
438           	smoothSolver	1.126230e-06	1.126230e-06	0	1.117320e-06	1.117320e-06	0	2.633480e-08	2.633480e-08	0	false	GAMG	9.255690e-07	9.255690e-07	0	true
439           	smoothSolver	1.113910e-06	1.113910e-06	0	1.105220e-06	1.105220e-06	0	2.593740e-08	2.593740e-08	0	false	GAMG	9.240750e-07	9.240750e-07	0	true
440           	smoothSolver	1.101460e-06	1.101460e-06	0	1.092970e-06	1.092970e-06	0	2.554510e-08	2.554510e-08	0	false	GAMG	9.226330e-07	9.226330e-07	0	true
441           	smoothSolver	1.088880e-06	1.088880e-06	0	1.080570e-06	1.080570e-06	0	2.515770e-08	2.515770e-08	0	false	GAMG	9.212320e-07	9.212320e-07	0	true
442           	smoothSolver	1.076200e-06	1.076200e-06	0	1.068090e-06	1.068090e-06	0	2.477380e-08	2.477380e-08	0	false	GAMG	9.198540e-07	9.198540e-07	0	true
443           	smoothSolver	1.063410e-06	1.063410e-06	0	1.055540e-06	1.055540e-06	0	2.439420e-08	2.439420e-08	0	false	GAMG	9.185150e-07	9.185150e-07	0	true
444           	smoothSolver	1.050490e-06	1.050490e-06	0	1.042890e-06	1.042890e-06	0	2.401760e-08	2.401760e-08	0	false	GAMG	9.172410e-07	9.172410e-07	0	true
445           	smoothSolver	1.037470e-06	1.037470e-06	0	1.030180e-06	1.030180e-06	0	2.364430e-08	2.364430e-08	0	false	GAMG	9.160370e-07	9.160370e-07	0	true
446           	smoothSolver	1.024310e-06	1.024310e-06	0	1.017380e-06	1.017380e-06	0	2.327660e-08	2.327660e-08	0	false	GAMG	9.148850e-07	9.148850e-07	0	true
447           	smoothSolver	1.010990e-06	1.010990e-06	0	1.004470e-06	1.004470e-06	0	2.291350e-08	2.291350e-08	0	false	GAMG	9.137720e-07	9.137720e-07	0	true
448           	smoothSolver	9.975650e-07	9.975650e-07	0	9.914980e-07	9.914980e-07	0	2.255500e-08	2.255500e-08	0	false	GAMG	9.126920e-07	9.126920e-07	0	true
