# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
1             	smoothSolver	1.000000e+00	1.998660e-02	2	1.000000e+00	2.000130e-02	2	1.000000e+00	7.171670e-02	2	false	GAMG	1.000000e+00	9.981380e-02	164	true
2             	smoothSolver	6.007530e-01	3.179960e-02	2	6.031490e-01	3.183650e-02	2	1.345090e-01	7.269510e-03	3	false	GAMG	5.580890e-03	5.456370e-04	42	true
3             	smoothSolver	4.935810e-01	2.841920e-02	2	4.945630e-01	2.843320e-02	2	6.311500e-02	4.722490e-03	3	false	GAMG	4.299030e-03	4.217840e-04	42	true
4             	smoothSolver	4.255180e-01	2.255370e-02	2	4.236840e-01	2.245240e-02	2	3.693960e-02	3.227160e-03	3	false	GAMG	3.491780e-03	3.377310e-04	82	true
5             	smoothSolver	3.710200e-01	1.769700e-02	2	3.710380e-01	1.755540e-02	2	2.767990e-02	2.021170e-03	3	false	GAMG	3.215560e-03	3.103410e-04	78	true
6             	smoothSolver	3.226430e-01	1.353350e-02	2	3.227810e-01	1.353090e-02	2	1.892810e-02	1.390010e-03	3	false	GAMG	2.999880e-03	2.975740e-04	48	true
7             	smoothSolver	2.811830e-01	1.112080e-02	2	2.816640e-01	1.120140e-02	2	1.321510e-02	1.013610e-03	3	false	GAMG	2.738360e-03	2.728420e-04	50	true
8             	smoothSolver	2.551810e-01	9.250060e-03	2	2.558060e-01	9.391660e-03	2	9.794440e-03	7.635160e-04	3	false	GAMG	2.540840e-03	2.452480e-04	42	true
9             	smoothSolver	2.327260e-01	7.792660e-03	2	2.332020e-01	7.907070e-03	2	7.420310e-03	5.854930e-04	3	false	GAMG	2.363240e-03	2.278920e-04	34	true
10            	smoothSolver	2.116320e-01	6.590390e-03	2	2.119190e-01	6.658540e-03	2	5.738750e-03	4.539460e-04	3	false	GAMG	2.175710e-03	2.171530e-04	30	true
11            	smoothSolver	1.931480e-01	5.607180e-03	2	1.931920e-01	5.644530e-03	2	4.508480e-03	3.540640e-04	3	false	GAMG	1.999620e-03	1.923550e-04	30	true
12            	smoothSolver	1.763070e-01	4.838340e-03	2	1.762750e-01	4.860200e-03	2	3.618790e-03	2.776250e-04	3	false	GAMG	1.826330e-03	1.765640e-04	24	true
13            	smoothSolver	1.613600e-01	4.225440e-03	2	1.613060e-01	4.241210e-03	2	2.860390e-03	2.181490e-04	3	false	GAMG	1.670060e-03	1.654180e-04	20	true
14            	smoothSolver	1.472890e-01	3.700220e-03	2	1.472630e-01	3.722510e-03	2	2.286860e-03	1.722280e-04	3	false	GAMG	1.529550e-03	1.525540e-04	18	true
15            	smoothSolver	1.340290e-01	3.254860e-03	2	1.340450e-01	3.281440e-03	2	1.855320e-03	1.366150e-04	3	false	GAMG	1.403610e-03	1.388970e-04	16	true
16            	smoothSolver	1.217980e-01	2.883220e-03	2	1.218530e-01	2.911820e-03	2	1.508090e-03	1.088170e-04	3	false	GAMG	1.287660e-03	1.257040e-04	14	true
17            	smoothSolver	1.107480e-01	2.567740e-03	2	1.108250e-01	2.597150e-03	2	1.227430e-03	8.704320e-05	3	false	GAMG	1.181350e-03	1.143920e-04	12	true
18            	smoothSolver	1.005690e-01	2.281870e-03	2	1.006360e-01	2.311270e-03	2	1.002030e-03	6.978830e-05	3	false	GAMG	1.081620e-03	1.051530e-04	10	true
19            	smoothSolver	9.131810e-02	2.027210e-03	2	9.131490e-02	2.053990e-03	2	8.168800e-04	5.599590e-05	3	false	GAMG	9.899120e-04	9.446170e-05	10	true
20            	smoothSolver	8.282520e-02	1.797130e-03	2	8.275650e-02	1.820500e-03	2	6.779440e-04	4.509530e-05	3	false	GAMG	9.061540e-04	8.780050e-05	8	true
21            	smoothSolver	7.509620e-02	1.606050e-03	2	7.503460e-02	1.626440e-03	2	5.538680e-04	3.632170e-05	3	false	GAMG	8.302700e-04	8.186620e-05	8	true
22            	smoothSolver	6.825980e-02	1.432550e-03	2	6.821700e-02	1.450560e-03	2	4.629980e-04	2.940730e-05	3	false	GAMG	7.612970e-04	7.448250e-05	10	true
23            	smoothSolver	6.229830e-02	1.282620e-03	2	6.226740e-02	1.296130e-03	2	3.993570e-04	2.406810e-05	3	false	GAMG	6.976190e-04	6.926430e-05	9	true
24            	smoothSolver	5.776070e-02	1.194180e-03	2	5.756160e-02	1.187670e-03	2	3.533680e-04	2.004670e-05	3	false	GAMG	6.368580e-04	5.953320e-05	7	true
25            	smoothSolver	5.296460e-02	1.089790e-03	2	5.272410e-02	1.082690e-03	2	2.915970e-04	1.633570e-05	3	false	GAMG	5.818130e-04	5.513420e-05	5	true
26            	smoothSolver	4.847260e-02	9.841450e-04	2	4.818600e-02	9.754150e-04	2	2.350600e-04	1.327510e-05	3	false	GAMG	5.309160e-04	4.673270e-05	5	true
27            	smoothSolver	4.441150e-02	8.853010e-04	2	4.417900e-02	8.828300e-04	2	2.009340e-04	1.094300e-05	3	false	GAMG	4.846430e-04	4.769360e-05	3	true
28            	smoothSolver	4.052040e-02	7.975960e-04	2	3.998930e-02	7.770950e-04	2	1.629070e-04	8.897280e-06	3	false	GAMG	4.434600e-04	4.388340e-05	3	true
29            	smoothSolver	3.709120e-02	7.176120e-04	2	3.665480e-02	7.037580e-04	2	1.393540e-04	7.340120e-06	3	false	GAMG	4.059200e-04	3.961830e-05	3	true
30            	smoothSolver	3.403690e-02	6.483590e-04	2	3.370400e-02	6.416890e-04	2	1.214970e-04	6.148900e-06	3	false	GAMG	3.711350e-04	3.431360e-05	3	true
31            	smoothSolver	3.126880e-02	5.864800e-04	2	3.104700e-02	5.887530e-04	2	1.072430e-04	5.254920e-06	3	false	GAMG	3.388040e-04	2.838150e-05	3	true
32            	smoothSolver	2.878530e-02	5.362150e-04	2	2.864110e-02	5.456500e-04	2	9.556150e-05	9.861230e-06	2	false	GAMG	3.093170e-04	2.400710e-05	3	true
33            	smoothSolver	2.647460e-02	4.880640e-04	2	2.630720e-02	5.029820e-04	2	8.309960e-05	8.742090e-06	2	false	GAMG	2.832080e-04	2.717010e-05	2	true
34            	smoothSolver	2.408460e-02	4.482340e-04	2	2.376740e-02	4.409830e-04	2	7.023080e-05	7.446250e-06	2	false	GAMG	2.591380e-04	2.441900e-05	3	true
35            	smoothSolver	2.264350e-02	4.039190e-04	2	2.236270e-02	4.280570e-04	2	6.683420e-05	6.787670e-06	2	false	GAMG	2.375000e-04	2.228630e-05	2	true
36            	smoothSolver	2.011850e-02	3.776690e-04	2	1.985270e-02	3.625590e-04	2	5.557390e-05	5.713600e-06	2	false	GAMG	2.171600e-04	1.490790e-05	3	true
37            	smoothSolver	1.854120e-02	3.322460e-04	2	1.839440e-02	3.389190e-04	2	5.164080e-05	5.020580e-06	2	false	GAMG	1.982960e-04	1.457120e-05	3	true
38            	smoothSolver	1.708410e-02	3.059690e-04	2	1.692950e-02	3.128710e-04	2	4.694850e-05	4.405810e-06	2	false	GAMG	1.812540e-04	1.100260e-05	4	true
39            	smoothSolver	1.578150e-02	2.832900e-04	2	1.562480e-02	2.904870e-04	2	4.559760e-05	9.936490e-06	1	false	GAMG	1.655140e-04	1.367390e-05	2	true
40            	smoothSolver	1.416370e-02	2.529130e-04	2	1.386300e-02	2.433480e-04	2	3.620680e-05	8.878360e-06	1	false	GAMG	1.511530e-04	1.315460e-05	2	true
41            	smoothSolver	1.290600e-02	2.228280e-04	2	1.267500e-02	2.191520e-04	2	3.164310e-05	7.843690e-06	1	false	GAMG	1.391040e-04	1.023590e-05	3	true
42            	smoothSolver	1.198360e-02	1.995200e-04	2	1.191080e-02	2.063010e-04	2	3.049470e-05	7.290130e-06	1	false	GAMG	1.273360e-04	7.773370e-06	3	true
43            	smoothSolver	1.083160e-02	1.811540e-04	2	1.078120e-02	1.843410e-04	2	2.721450e-05	6.767150e-06	1	false	GAMG	1.166400e-04	1.144130e-05	2	true
44            	smoothSolver	1.002360e-02	1.693920e-04	2	9.856920e-03	1.665570e-04	2	2.437450e-05	5.837340e-06	1	false	GAMG	1.069010e-04	1.033980e-05	2	true
45            	smoothSolver	9.202520e-03	1.526750e-04	2	9.040620e-03	1.520770e-04	2	2.169310e-05	5.162260e-06	1	false	GAMG	9.796530e-05	9.584190e-06	2	true
46            	smoothSolver	8.409920e-03	1.363920e-04	2	8.272740e-03	1.386110e-04	2	1.956830e-05	4.753070e-06	1	false	GAMG	8.993110e-05	8.352300e-06	2	true
47            	smoothSolver	7.692520e-03	1.238290e-04	2	7.586480e-03	1.254630e-04	2	1.755040e-05	4.220060e-06	1	false	GAMG	8.251060e-05	7.560410e-06	2	true
48            	smoothSolver	7.062740e-03	1.119510e-04	2	6.965450e-03	1.143410e-04	2	1.589030e-05	3.854320e-06	1	false	GAMG	7.568340e-05	6.721930e-06	2	true
49            	smoothSolver	6.464540e-03	1.019620e-04	2	6.397560e-03	1.040140e-04	2	1.428170e-05	3.483280e-06	1	false	GAMG	6.946550e-05	6.358610e-06	2	true
50            	smoothSolver	5.932250e-03	9.273860e-05	2	5.877920e-03	9.525440e-05	2	1.308460e-05	3.203740e-06	1	false	GAMG	6.364320e-05	5.880160e-06	2	true
51            	smoothSolver	5.408310e-03	8.341430e-05	2	5.366520e-03	8.586730e-05	2	1.180550e-05	2.929060e-06	1	false	GAMG	5.845860e-05	5.595480e-06	2	true
52            	smoothSolver	4.956670e-03	7.575270e-05	2	4.927790e-03	7.834170e-05	2	1.076770e-05	2.672390e-06	1	false	GAMG	5.366500e-05	5.225140e-06	2	true
53            	smoothSolver	4.517020e-03	6.832350e-05	2	4.483440e-03	7.021240e-05	2	9.599660e-06	9.599660e-06	0	false	GAMG	4.844550e-05	4.628260e-06	2	true
54            	smoothSolver	4.043770e-03	4.025710e-04	1	4.014360e-03	6.085020e-05	2	1.031070e-05	2.534940e-06	1	false	GAMG	4.593780e-05	3.195580e-06	3	true
55            	smoothSolver	3.757140e-03	5.776000e-05	2	3.850350e-03	6.190760e-05	2	8.489710e-06	8.489710e-06	0	false	GAMG	4.071370e-05	2.557090e-06	3	true
56            	smoothSolver	3.421480e-03	3.393470e-04	1	3.502620e-03	5.419600e-05	2	8.826540e-06	8.826540e-06	0	false	GAMG	3.768560e-05	3.561340e-06	2	true
57            	smoothSolver	3.064280e-03	2.994180e-04	1	3.099610e-03	4.534250e-05	2	8.462820e-06	8.462820e-06	0	false	GAMG	3.480460e-05	3.314350e-06	2	true
58            	smoothSolver	2.780610e-03	2.682290e-04	1	2.837980e-03	4.097660e-05	2	7.911760e-06	7.911760e-06	0	false	GAMG	3.196440e-05	3.136580e-06	2	true
59            	smoothSolver	2.566860e-03	2.466400e-04	1	2.640010e-03	3.781980e-05	2	7.208220e-06	7.208220e-06	0	false	GAMG	2.925930e-05	2.111060e-06	3	true
60            	smoothSolver	2.397280e-03	2.337900e-04	1	2.528520e-03	3.828160e-05	2	6.957560e-06	6.957560e-06	0	false	GAMG	2.667950e-05	2.170640e-06	3	true
61            	smoothSolver	2.200410e-03	2.162980e-04	1	2.339800e-03	3.717350e-05	2	7.180010e-06	7.180010e-06	0	false	GAMG	2.441950e-05	1.419150e-06	3	true
62            	smoothSolver	1.979860e-03	1.944330e-04	1	2.097150e-03	3.173630e-05	2	6.743190e-06	6.743190e-06	0	false	GAMG	2.248540e-05	2.087880e-06	2	true
63            	smoothSolver	1.797490e-03	1.719320e-04	1	1.869250e-03	1.868150e-04	1	6.000030e-06	6.000030e-06	0	false	GAMG	2.045890e-05	1.827700e-06	2	true
64            	smoothSolver	1.618600e-03	1.492120e-04	1	1.658490e-03	1.620940e-04	1	5.756410e-06	5.756410e-06	0	false	GAMG	1.860850e-05	1.781280e-06	2	true
65            	smoothSolver	1.480670e-03	1.338040e-04	1	1.505630e-03	1.432490e-04	1	5.587590e-06	5.587590e-06	0	false	GAMG	1.711070e-05	1.627060e-06	2	true
66            	smoothSolver	1.350550e-03	1.211270e-04	1	1.375190e-03	1.277370e-04	1	5.143220e-06	5.143220e-06	0	false	GAMG	1.560440e-05	1.520910e-06	2	true
67            	smoothSolver	1.242540e-03	1.112500e-04	1	1.265710e-03	1.169780e-04	1	5.000170e-06	5.000170e-06	0	false	GAMG	1.428340e-05	9.971770e-07	3	true
68            	smoothSolver	1.159910e-03	1.058060e-04	1	1.199270e-03	1.137190e-04	1	5.077870e-06	5.077870e-06	0	false	GAMG	1.305330e-05	9.150750e-07	3	true
69            	smoothSolver	1.067410e-03	9.768680e-05	1	1.103210e-03	1.040420e-04	1	4.854750e-06	4.854750e-06	0	false	GAMG	1.198530e-05	8.140670e-07	3	true
70            	smoothSolver	9.857560e-04	9.079490e-05	1	1.022490e-03	9.742560e-05	1	4.691410e-06	4.691410e-06	0	false	GAMG	1.095940e-05	7.224100e-07	3	true
71            	smoothSolver	9.168400e-04	8.524210e-05	1	9.548830e-04	9.223250e-05	1	4.563440e-06	4.563440e-06	0	false	GAMG	1.002310e-05	6.783200e-07	3	true
72            	smoothSolver	8.523980e-04	7.924860e-05	1	8.860320e-04	8.539750e-05	1	4.373570e-06	4.373570e-06	0	false	GAMG	9.140250e-06	5.961920e-07	3	true
73            	smoothSolver	7.962790e-04	7.419740e-05	1	8.303120e-04	8.045330e-05	1	4.282140e-06	4.282140e-06	0	false	GAMG	8.374170e-06	8.962220e-07	2	true
74            	smoothSolver	7.468470e-04	6.884860e-05	1	7.655580e-04	7.230310e-05	1	4.145690e-06	4.145690e-06	0	false	GAMG	7.689320e-06	8.668070e-07	2	true
75            	smoothSolver	6.910150e-04	6.347150e-05	1	7.063420e-04	6.718620e-05	1	4.086930e-06	4.086930e-06	0	false	GAMG	7.110060e-06	7.095050e-07	2	true
76            	smoothSolver	6.338290e-04	5.750850e-05	1	6.437900e-04	5.904020e-05	1	4.023170e-06	4.023170e-06	0	false	GAMG	6.503870e-06	8.580860e-07	2	true
77            	smoothSolver	6.196500e-04	5.854350e-05	1	6.287940e-04	5.958520e-05	1	3.945300e-06	3.945300e-06	0	false	GAMG	6.051350e-06	6.254840e-07	2	true
78            	smoothSolver	5.774420e-04	5.480720e-05	1	5.854830e-04	5.497290e-05	1	3.838990e-06	3.838990e-06	0	false	GAMG	5.640060e-06	6.704880e-07	2	true
79            	smoothSolver	5.625010e-04	5.507700e-05	1	5.720710e-04	5.655390e-05	1	3.793160e-06	3.793160e-06	0	false	GAMG	5.339280e-06	9.965440e-07	1	true
80            	smoothSolver	4.882970e-04	4.734750e-05	1	4.775700e-04	4.598680e-05	1	3.751980e-06	3.751980e-06	0	false	GAMG	5.093750e-06	6.339840e-07	2	true
81            	smoothSolver	5.081750e-04	7.648960e-06	2	5.205380e-04	7.790020e-06	2	3.771420e-06	3.771420e-06	0	false	GAMG	4.743130e-06	6.428530e-07	2	true
82            	smoothSolver	4.886740e-04	7.172350e-06	2	5.006370e-04	7.494330e-06	2	3.803710e-06	3.803710e-06	0	false	GAMG	4.579090e-06	6.616360e-07	2	true
83            	smoothSolver	4.707860e-04	6.933360e-06	2	4.808270e-04	7.216900e-06	2	3.707190e-06	3.707190e-06	0	false	GAMG	4.288860e-06	6.616420e-07	2	true
84            	smoothSolver	4.625940e-04	6.759590e-06	2	4.737940e-04	7.127650e-06	2	3.727850e-06	3.727850e-06	0	false	GAMG	4.063430e-06	9.957930e-07	1	true
85            	smoothSolver	4.339530e-04	6.169940e-06	2	4.206250e-04	6.008980e-06	2	3.857560e-06	3.857560e-06	0	false	GAMG	4.004060e-06	9.942410e-07	1	true
86            	smoothSolver	4.456920e-04	6.555260e-06	2	4.254480e-04	6.191220e-06	2	3.888340e-06	3.888340e-06	0	false	GAMG	3.959250e-06	9.824170e-07	1	true
87            	smoothSolver	4.819400e-04	7.588900e-06	2	4.570950e-04	6.984980e-06	2	3.913750e-06	3.913750e-06	0	false	GAMG	3.812960e-06	7.019250e-07	2	true
88            	smoothSolver	4.619860e-04	7.280490e-06	2	4.858460e-04	7.875930e-06	2	4.019540e-06	4.019540e-06	0	false	GAMG	3.664990e-06	6.886890e-07	2	true
89            	smoothSolver	4.645160e-04	7.454700e-06	2	4.829020e-04	7.937340e-06	2	4.097410e-06	4.097410e-06	0	false	GAMG	3.655670e-06	6.885660e-07	2	true
90            	smoothSolver	4.740680e-04	7.744230e-06	2	4.891940e-04	8.094850e-06	2	4.182550e-06	4.182550e-06	0	false	GAMG	3.618300e-06	7.015380e-07	2	true
91            	smoothSolver	4.907960e-04	8.071770e-06	2	5.087520e-04	8.407760e-06	2	4.263150e-06	4.263150e-06	0	false	GAMG	3.597310e-06	7.154690e-07	2	true
92            	smoothSolver	5.085270e-04	8.369180e-06	2	5.314340e-04	8.842950e-06	2	4.371050e-06	4.371050e-06	0	false	GAMG	3.591280e-06	7.235460e-07	2	true
93            	smoothSolver	5.245120e-04	8.748610e-06	2	5.520280e-04	9.283690e-06	2	4.516980e-06	4.516980e-06	0	false	GAMG	3.601010e-06	7.429790e-07	2	true
94            	smoothSolver	5.413390e-04	9.165400e-06	2	5.705870e-04	9.775210e-06	2	4.682700e-06	4.682700e-06	0	false	GAMG	3.662370e-06	7.679390e-07	2	true
95            	smoothSolver	5.651700e-04	9.650310e-06	2	5.930130e-04	1.028320e-05	2	4.871200e-06	4.871200e-06	0	false	GAMG	3.699050e-06	7.819640e-07	2	true
96            	smoothSolver	5.949720e-04	1.020720e-05	2	6.217220e-04	1.081330e-05	2	5.094610e-06	5.094610e-06	0	false	GAMG	3.770350e-06	7.906840e-07	2	true
97            	smoothSolver	6.251170e-04	1.079770e-05	2	6.530310e-04	1.142520e-05	2	5.319170e-06	5.319170e-06	0	false	GAMG	3.875070e-06	8.175870e-07	2	true
98            	smoothSolver	6.627650e-04	1.144290e-05	2	6.923230e-04	1.209700e-05	2	5.593450e-06	5.593450e-06	0	false	GAMG	3.998890e-06	8.405140e-07	2	true
99            	smoothSolver	7.028320e-04	1.207610e-05	2	7.351690e-04	1.278190e-05	2	5.883800e-06	5.883800e-06	0	false	GAMG	4.139900e-06	8.525730e-07	2	true
100           	smoothSolver	7.445760e-04	1.285930e-05	2	7.807790e-04	1.363350e-05	2	6.203680e-06	6.203680e-06	0	false	GAMG	4.290440e-06	8.735550e-07	2	true
101           	smoothSolver	7.943510e-04	1.372430e-05	2	8.313830e-04	1.455560e-05	2	6.572490e-06	6.572490e-06	0	false	GAMG	4.464350e-06	8.976660e-07	2	true
102           	smoothSolver	8.449330e-04	1.462520e-05	2	8.850790e-04	1.556000e-05	2	6.942190e-06	6.942190e-06	0	false	GAMG	4.677340e-06	9.185190e-07	2	true
103           	smoothSolver	9.037500e-04	1.566900e-05	2	9.478780e-04	1.663940e-05	2	7.377220e-06	7.377220e-06	0	false	GAMG	4.883360e-06	9.347580e-07	2	true
104           	smoothSolver	9.689090e-04	1.672400e-05	2	1.013030e-03	1.773190e-05	2	7.838260e-06	7.838260e-06	0	false	GAMG	5.135060e-06	9.598250e-07	2	true
105           	smoothSolver	1.035460e-03	1.796890e-05	2	1.083370e-03	1.908230e-05	2	8.340170e-06	8.340170e-06	0	false	GAMG	5.417050e-06	9.872710e-07	2	true
106           	smoothSolver	1.113070e-03	1.915430e-05	2	1.165030e-03	2.037670e-05	2	8.897030e-06	8.897030e-06	0	false	GAMG	5.704590e-06	6.514210e-07	3	true
107           	smoothSolver	1.203930e-03	2.068410e-05	2	1.284440e-03	2.257410e-05	2	9.542440e-06	9.542440e-06	0	false	GAMG	5.865400e-06	9.178070e-07	2	true
108           	smoothSolver	1.289220e-03	2.233040e-05	2	1.358220e-03	2.406950e-05	2	1.014750e-05	1.463860e-06	1	false	GAMG	3.952580e-06	9.076400e-07	2	true
109           	smoothSolver	9.184380e-04	1.741030e-05	2	9.811580e-04	1.931360e-05	2	6.188640e-06	6.188640e-06	0	false	GAMG	4.766410e-06	9.108950e-07	2	true
110           	smoothSolver	9.233900e-04	1.726550e-05	2	9.727570e-04	1.875650e-05	2	6.417800e-06	6.417800e-06	0	false	GAMG	4.696260e-06	8.736890e-07	2	true
111           	smoothSolver	9.204290e-04	1.786450e-05	2	9.629190e-04	1.902970e-05	2	6.707060e-06	6.707060e-06	0	false	GAMG	4.479820e-06	8.416980e-07	2	true
112           	smoothSolver	9.046380e-04	1.776160e-05	2	9.453890e-04	1.908320e-05	2	7.123120e-06	7.123120e-06	0	false	GAMG	4.400040e-06	8.291290e-07	2	true
113           	smoothSolver	9.144460e-04	1.802740e-05	2	9.543210e-04	1.890810e-05	2	7.634440e-06	7.634440e-06	0	false	GAMG	4.623440e-06	8.367120e-07	2	true
114           	smoothSolver	9.813670e-04	2.109090e-05	2	1.020510e-03	2.164740e-05	2	8.160020e-06	8.160020e-06	0	false	GAMG	5.090780e-06	8.751030e-07	2	true
115           	smoothSolver	1.094910e-03	2.543070e-05	2	1.138710e-03	2.640650e-05	2	8.691330e-06	8.691330e-06	0	false	GAMG	5.582720e-06	9.226940e-07	2	true
116           	smoothSolver	1.211550e-03	2.754780e-05	2	1.263200e-03	2.949460e-05	2	9.217580e-06	9.217580e-06	0	false	GAMG	6.008090e-06	9.516180e-07	2	true
117           	smoothSolver	1.308060e-03	2.983400e-05	2	1.361370e-03	3.117150e-05	2	9.789540e-06	9.789540e-06	0	false	GAMG	6.325330e-06	9.777240e-07	2	true
118           	smoothSolver	1.381420e-03	3.569740e-05	2	1.435380e-03	3.636620e-05	2	1.046130e-05	1.532530e-06	1	false	GAMG	4.232140e-06	8.986430e-07	2	true
119           	smoothSolver	9.439390e-04	2.766290e-05	2	9.990930e-04	3.039790e-05	2	6.420890e-06	6.420890e-06	0	false	GAMG	4.743210e-06	8.427990e-07	2	true
120           	smoothSolver	9.338240e-04	2.517860e-05	2	9.729850e-04	2.752540e-05	2	6.642360e-06	6.642360e-06	0	false	GAMG	4.662130e-06	7.760140e-07	2	true
121           	smoothSolver	9.445900e-04	2.783190e-05	2	9.778960e-04	2.866360e-05	2	6.962710e-06	6.962710e-06	0	false	GAMG	4.525760e-06	7.399720e-07	2	true
122           	smoothSolver	9.440970e-04	2.891750e-05	2	9.822500e-04	3.026480e-05	2	7.397040e-06	7.397040e-06	0	false	GAMG	4.510280e-06	7.538930e-07	2	true
123           	smoothSolver	9.641440e-04	2.991360e-05	2	1.006040e-03	3.200420e-05	2	7.878720e-06	7.878720e-06	0	false	GAMG	4.781820e-06	7.630100e-07	2	true
124           	smoothSolver	1.025660e-03	2.741780e-05	2	1.066870e-03	3.030060e-05	2	8.396820e-06	8.396820e-06	0	false	GAMG	5.201500e-06	8.323750e-07	2	true
125           	smoothSolver	1.122820e-03	3.261380e-05	2	1.162890e-03	3.381050e-05	2	8.903040e-06	8.903040e-06	0	false	GAMG	5.684350e-06	8.758580e-07	2	true
126           	smoothSolver	1.225400e-03	3.695930e-05	2	1.269010e-03	3.845540e-05	2	9.423150e-06	9.423150e-06	0	false	GAMG	6.038190e-06	9.300330e-07	2	true
127           	smoothSolver	1.322020e-03	3.904590e-05	2	1.371330e-03	4.200460e-05	2	1.000520e-05	1.716210e-06	1	false	GAMG	4.193100e-06	8.951350e-07	2	true
128           	smoothSolver	9.176910e-04	3.108680e-05	2	9.680490e-04	3.316990e-05	2	6.119250e-06	6.119250e-06	0	false	GAMG	4.647120e-06	8.059430e-07	2	true
129           	smoothSolver	8.855900e-04	2.817720e-05	2	9.314830e-04	2.944750e-05	2	6.358280e-06	6.358280e-06	0	false	GAMG	4.358230e-06	7.343350e-07	2	true
130           	smoothSolver	8.610890e-04	2.562330e-05	2	8.942340e-04	2.747220e-05	2	6.560980e-06	6.560980e-06	0	false	GAMG	4.152200e-06	6.732950e-07	2	true
131           	smoothSolver	8.339830e-04	2.212410e-05	2	8.755910e-04	2.432540e-05	2	6.925870e-06	6.925870e-06	0	false	GAMG	4.101110e-06	6.404650e-07	2	true
132           	smoothSolver	8.490370e-04	2.181580e-05	2	8.919990e-04	2.324530e-05	2	7.438180e-06	7.438180e-06	0	false	GAMG	4.354690e-06	6.428170e-07	2	true
133           	smoothSolver	9.162510e-04	2.391030e-05	2	9.661480e-04	2.474800e-05	2	7.827060e-06	7.827060e-06	0	false	GAMG	4.740630e-06	6.239090e-07	2	true
134           	smoothSolver	1.023150e-03	2.532240e-05	2	1.088310e-03	2.753340e-05	2	8.279020e-06	8.279020e-06	0	false	GAMG	5.108350e-06	6.517350e-07	2	true
135           	smoothSolver	1.112030e-03	2.690300e-05	2	1.176400e-03	2.931120e-05	2	8.761180e-06	8.761180e-06	0	false	GAMG	5.385110e-06	6.787900e-07	2	true
136           	smoothSolver	1.168320e-03	2.817770e-05	2	1.227050e-03	2.942660e-05	2	9.190630e-06	9.190630e-06	0	false	GAMG	5.618850e-06	7.735920e-07	2	true
137           	smoothSolver	1.226630e-03	2.909930e-05	2	1.269760e-03	2.970900e-05	2	9.808810e-06	9.808810e-06	0	false	GAMG	5.827240e-06	8.888300e-07	2	true
138           	smoothSolver	1.267120e-03	3.034540e-05	2	1.314530e-03	3.102150e-05	2	1.047500e-05	1.520830e-06	1	false	GAMG	3.898510e-06	7.933970e-07	2	true
139           	smoothSolver	8.630430e-04	2.344700e-05	2	9.080120e-04	2.392000e-05	2	6.297890e-06	6.297890e-06	0	false	GAMG	4.387870e-06	5.918420e-07	2	true
140           	smoothSolver	8.717690e-04	2.138040e-05	2	9.215350e-04	2.257960e-05	2	6.431210e-06	6.431210e-06	0	false	GAMG	4.236800e-06	4.894860e-07	2	true
141           	smoothSolver	8.849160e-04	2.180710e-05	2	9.302280e-04	2.232590e-05	2	6.738230e-06	6.738230e-06	0	false	GAMG	4.063520e-06	4.841270e-07	2	true
142           	smoothSolver	8.646120e-04	2.115960e-05	2	8.975010e-04	2.151510e-05	2	7.148800e-06	7.148800e-06	0	false	GAMG	4.038080e-06	4.523420e-07	2	true
143           	smoothSolver	8.680700e-04	2.001510e-05	2	9.118780e-04	2.093040e-05	2	7.649460e-06	7.649460e-06	0	false	GAMG	4.210510e-06	5.248690e-07	2	true
144           	smoothSolver	9.395340e-04	1.957130e-05	2	9.780380e-04	1.987650e-05	2	8.223070e-06	8.223070e-06	0	false	GAMG	4.699410e-06	6.740570e-07	2	true
145           	smoothSolver	1.047750e-03	2.269920e-05	2	1.070900e-03	2.268550e-05	2	8.794100e-06	8.794100e-06	0	false	GAMG	5.246440e-06	7.697440e-07	2	true
146           	smoothSolver	1.175290e-03	2.528360e-05	2	1.198640e-03	2.536480e-05	2	9.383610e-06	9.383610e-06	0	false	GAMG	5.669460e-06	7.901990e-07	2	true
147           	smoothSolver	1.272900e-03	2.574960e-05	2	1.305230e-03	2.659780e-05	2	1.009930e-05	1.371430e-06	1	false	GAMG	3.559910e-06	5.969670e-07	2	true
148           	smoothSolver	8.574820e-04	2.067710e-05	2	8.992670e-04	2.121060e-05	2	5.954430e-06	5.954430e-06	0	false	GAMG	4.116560e-06	5.442410e-07	2	true
149           	smoothSolver	8.559090e-04	1.932310e-05	2	8.830860e-04	1.984620e-05	2	6.221750e-06	6.221750e-06	0	false	GAMG	4.032170e-06	4.867940e-07	2	true
150           	smoothSolver	8.704220e-04	1.836030e-05	2	8.911260e-04	1.888740e-05	2	6.586870e-06	6.586870e-06	0	false	GAMG	3.922330e-06	4.196620e-07	2	true
151           	smoothSolver	8.771150e-04	1.737200e-05	2	9.046860e-04	1.775450e-05	2	7.053180e-06	7.053180e-06	0	false	GAMG	3.970490e-06	4.830980e-07	2	true
152           	smoothSolver	9.249070e-04	1.791820e-05	2	9.477950e-04	1.807490e-05	2	7.629020e-06	7.629020e-06	0	false	GAMG	4.341230e-06	5.409030e-07	2	true
