-0.0099863 	0 	0 	0
-0.00952049 	-6.10902e-09 	3.09604e-06 	0.0196025
-0.00905469 	-2.13073e-08 	1.07865e-05 	0.038159
-0.00858888 	-4.55139e-08 	2.29826e-05 	0.055573
-0.00812308 	-7.73928e-08 	3.89788e-05 	0.0718131
-0.00765728 	-1.14999e-07 	5.78065e-05 	0.0868457
-0.00719147 	-1.56184e-07 	7.84457e-05 	0.10064
-0.00672567 	-1.98546e-07 	9.97798e-05 	0.113171
-0.00625986 	-2.39513e-07 	0.000120611 	0.124428
-0.00579406 	-2.7655e-07 	0.000139718 	0.134414
-0.00532826 	-3.07383e-07 	0.000155932 	0.143154
-0.00486245 	-3.30192e-07 	0.000168211 	0.150691
-0.00439665 	-3.43778e-07 	0.000175716 	0.15709
-0.00393084 	-3.47686e-07 	0.000177876 	0.162434
-0.00346504 	-3.42041e-07 	0.000174294 	0.166819
-0.00299924 	3.36478e-07 	0.000165426 	0.170254
-0.00260083 	3.44652e-07 	0.000152447 	0.172807
-0.00220179 	3.60586e-07 	0.00013596 	0.174749
-0.0018022 	3.74121e-07 	0.000116155 	0.176271
-0.00140217 	3.8503e-07 	9.34405e-05 	0.177423
-0.0010018 	3.93239e-07 	6.84207e-05 	0.178247
-0.000601178 	3.98707e-07 	4.1729e-05 	0.178778
-0.000200409 	4.01431e-07 	1.4023e-05 	0.179037
0.000200409 	4.01429e-07 	-1.40229e-05 	0.179037
0.000601178 	3.98707e-07 	-4.17289e-05 	0.178778
0.0010018 	3.93243e-07 	-6.84207e-05 	0.178247
0.00140217 	3.85035e-07 	-9.34405e-05 	0.177423
0.0018022 	3.74116e-07 	-0.000116155 	0.176271
0.00220179 	3.60579e-07 	-0.00013596 	0.174749
0.00260083 	3.44645e-07 	-0.000152447 	0.172807
0.00299924 	3.36476e-07 	-0.000165426 	0.170254
0.00346504 	3.42025e-07 	-0.000174294 	0.166819
0.00393084 	3.47669e-07 	-0.000177876 	0.162434
0.00439665 	3.43764e-07 	-0.000175716 	0.15709
0.00486245 	3.30183e-07 	-0.000168211 	0.150691
0.00532826 	3.07375e-07 	-0.000155931 	0.143154
0.00579406 	2.76531e-07 	-0.000139718 	0.134414
0.00625986 	2.39487e-07 	-0.000120611 	0.124428
0.00672567 	1.98523e-07 	-9.97798e-05 	0.113171
0.00719147 	1.56168e-07 	-7.84457e-05 	0.10064
0.00765728 	1.14986e-07 	-5.78064e-05 	0.0868457
0.00812308 	7.73806e-08 	-3.89788e-05 	0.0718131
0.00858888 	4.55025e-08 	-2.29826e-05 	0.055573
0.00905469 	2.12977e-08 	-1.07865e-05 	0.038159
0.00952049 	6.1036e-09 	-3.09603e-06 	0.0196025
0.0099863 	0 	0 	0
