-0.0099863 	0 	0 	0
-0.00952049 	1.67232e-09 	2.24735e-05 	0.0243747
-0.00905469 	-1.78012e-07 	8.74652e-05 	0.0469486
-0.00858888 	-5.49023e-07 	0.000202314 	0.0675003
-0.00812308 	-1.03412e-06 	0.000356525 	0.0857176
-0.00765728 	-1.50956e-06 	0.000526278 	0.101223
-0.00719147 	-1.87014e-06 	0.000685398 	0.113777
-0.00672567 	-2.06497e-06 	0.000813465 	0.123404
-0.00625986 	-2.0974e-06 	0.000899499 	0.130391
-0.00579406 	-2.00517e-06 	0.000941575 	0.135191
-0.00532826 	-1.83718e-06 	0.000944087 	0.138312
-0.00486245 	-1.637e-06 	0.00091454 	0.140229
-0.00439665 	-1.43555e-06 	0.000861056 	0.141334
-0.00393084 	-1.25087e-06 	0.000790956 	0.141923
-0.00346504 	-1.0895e-06 	0.00070963 	0.142202
-0.00299924 	9.76541e-07 	0.000624721 	0.142305
-0.00260083 	9.2792e-07 	0.000542372 	0.14232
-0.00220179 	9.11154e-07 	0.000460893 	0.1423
-0.0018022 	9.02514e-07 	0.000378155 	0.142266
-0.00140217 	8.99922e-07 	0.000294543 	0.14223
-0.0010018 	9.00184e-07 	0.000210535 	0.142198
-0.000601178 	9.01099e-07 	0.000126362 	0.142176
-0.000200409 	9.01692e-07 	4.2126e-05 	0.142164
0.000200409 	9.01692e-07 	-4.2126e-05 	0.142164
0.000601178 	9.011e-07 	-0.000126362 	0.142176
0.0010018 	9.00181e-07 	-0.000210535 	0.142198
0.00140217 	8.99916e-07 	-0.000294543 	0.14223
0.0018022 	9.02505e-07 	-0.000378155 	0.142266
0.00220179 	9.11139e-07 	-0.000460893 	0.1423
0.00260083 	9.27908e-07 	-0.000542372 	0.14232
0.00299924 	9.76543e-07 	-0.000624721 	0.142305
0.00346504 	1.08949e-06 	-0.00070963 	0.142202
0.00393084 	1.25085e-06 	-0.000790956 	0.141923
0.00439665 	1.43552e-06 	-0.000861056 	0.141334
0.00486245 	1.63698e-06 	-0.00091454 	0.140229
0.00532826 	1.83717e-06 	-0.000944087 	0.138312
0.00579406 	2.00514e-06 	-0.000941575 	0.135191
0.00625986 	2.09738e-06 	-0.000899499 	0.130391
0.00672567 	2.06496e-06 	-0.000813465 	0.123404
0.00719147 	1.87012e-06 	-0.000685398 	0.113777
0.00765728 	1.50955e-06 	-0.000526278 	0.101223
0.00812308 	1.03412e-06 	-0.000356525 	0.0857176
0.00858888 	5.49025e-07 	-0.000202314 	0.0675003
0.00905469 	1.78014e-07 	-8.74652e-05 	0.0469486
0.00952049 	-1.6695e-09 	-2.24735e-05 	0.0243747
0.0099863 	0 	0 	0
