-0.0099863 	0 	0 	0
-0.00952049 	1.61744e-10 	1.81047e-07 	0.0182231
-0.00905469 	2.91155e-10 	6.28727e-07 	0.0356263
-0.00858888 	3.81184e-10 	1.33712e-06 	0.0521411
-0.00812308 	4.32121e-10 	2.26618e-06 	0.0677652
-0.00765728 	4.50527e-10 	3.3627e-06 	0.0824962
-0.00719147 	4.4639e-10 	4.57253e-06 	0.0963315
-0.00672567 	4.30463e-10 	5.83722e-06 	0.109269
-0.00625986 	4.11337e-10 	7.0936e-06 	0.121307
-0.00579406 	3.94673e-10 	8.27566e-06 	0.132446
-0.00532826 	3.82789e-10 	9.3171e-06 	0.142684
-0.00486245 	3.77481e-10 	1.01544e-05 	0.152025
-0.00439665 	3.78135e-10 	1.07301e-05 	0.160474
-0.00393084 	3.81895e-10 	1.09976e-05 	0.168038
-0.00346504 	3.88235e-10 	1.09158e-05 	0.174727
-0.00299924 	3.99119e-10 	1.04893e-05 	0.180389
-0.00260083 	4.11991e-10 	9.772e-06 	0.18492
-0.00220179 	4.23721e-10 	8.79905e-06 	0.188607
-0.0018022 	4.33542e-10 	7.58235e-06 	0.19168
-0.00140217 	4.39903e-10 	6.14441e-06 	0.194138
-0.0010018 	4.42781e-10 	4.52518e-06 	0.195982
-0.000601178 	4.42241e-10 	2.77097e-06 	0.19721
-0.000200409 	4.39834e-10 	9.33402e-07 	0.197825
0.000200409 	4.35121e-10 	-9.32365e-07 	0.197825
0.000601178 	4.2959e-10 	-2.76996e-06 	0.19721
0.0010018 	4.21755e-10 	-4.52421e-06 	0.195982
0.00140217 	4.09622e-10 	-6.14351e-06 	0.194138
0.0018022 	3.93214e-10 	-7.58152e-06 	0.19168
0.00220179 	3.72268e-10 	-8.79831e-06 	0.188607
0.00260083 	3.48249e-10 	-9.77136e-06 	0.18492
0.00299924 	3.24762e-10 	-1.04888e-05 	0.180389
0.00346504 	3.06735e-10 	-1.09154e-05 	0.174727
0.00393084 	2.94268e-10 	-1.09973e-05 	0.168038
0.00439665 	2.86366e-10 	-1.07298e-05 	0.160474
0.00486245 	2.83165e-10 	-1.01542e-05 	0.152025
0.00532826 	2.84028e-10 	-9.31697e-06 	0.142684
0.00579406 	2.87921e-10 	-8.27556e-06 	0.132446
0.00625986 	2.90972e-10 	-7.09353e-06 	0.121307
0.00672567 	2.85002e-10 	-5.83715e-06 	0.109269
0.00719147 	2.59432e-10 	-4.57246e-06 	0.0963315
0.00765728 	2.04423e-10 	-3.36263e-06 	0.0824962
0.00812308 	1.17874e-10 	-2.26612e-06 	0.0677652
0.00858888 	1.31859e-11 	-1.33706e-06 	0.0521411
0.00905469 	-7.47266e-11 	-6.28678e-07 	0.0356263
0.00952049 	-9.46815e-11 	-1.81014e-07 	0.0182231
0.0099863 	0 	0 	0
