-0.0099863 	0 	0 	0
-0.00952049 	-3.0068e-10 	1.35257e-08 	0.0181304
-0.00905469 	-6.57974e-10 	4.70696e-08 	0.0354563
-0.00858888 	-1.0311e-09 	1.00163e-07 	0.051911
-0.00812308 	-1.37813e-09 	1.69867e-07 	0.067494
-0.00765728 	-1.67205e-09 	2.5217e-07 	0.0822046
-0.00719147 	-1.90752e-09 	3.42964e-07 	0.0960419
-0.00672567 	-2.09435e-09 	4.37825e-07 	0.109005
-0.00625986 	-2.2468e-09 	5.32003e-07 	0.121094
-0.00579406 	-2.37604e-09 	6.20551e-07 	0.132307
-0.00532826 	-2.48721e-09 	6.98512e-07 	0.142644
-0.00486245 	-2.58032e-09 	7.61136e-07 	0.152105
-0.00439665 	-2.65308e-09 	8.04139e-07 	0.160692
-0.00393084 	-2.70224e-09 	8.24033e-07 	0.168407
-0.00346504 	-2.7233e-09 	8.17741e-07 	0.175255
-0.00299924 	-1.66181e-10 	7.85548e-07 	0.181074
-0.00260083 	-1.52366e-10 	7.31514e-07 	0.185745
-0.00220179 	-9.66404e-11 	6.5848e-07 	0.189559
-0.0018022 	-4.2488e-11 	5.67379e-07 	0.192745
-0.00140217 	9.49442e-12 	4.59769e-07 	0.195299
-0.0010018 	5.46006e-11 	3.38553e-07 	0.197218
-0.000601178 	8.73149e-11 	2.07187e-07 	0.198499
-0.000200409 	1.03666e-10 	6.95469e-08 	0.19914
0.000200409 	1.00747e-10 	-7.02299e-08 	0.19914
0.000601178 	7.67731e-11 	-2.07917e-07 	0.198499
0.0010018 	3.14861e-11 	-3.39379e-07 	0.197218
0.00140217 	-3.42007e-11 	-4.60736e-07 	0.195299
0.0018022 	-1.18522e-10 	-5.68511e-07 	0.192745
0.00220179 	-2.19428e-10 	-6.59717e-07 	0.189559
0.00260083 	-3.33836e-10 	-7.3264e-07 	0.185745
0.00299924 	-4.10065e-10 	-7.86323e-07 	0.181074
0.00346504 	-4.55897e-10 	-8.1815e-07 	0.175255
0.00393084 	-5.29405e-10 	-8.24216e-07 	0.168407
0.00439665 	-6.31364e-10 	-8.04199e-07 	0.160692
0.00486245 	-7.60595e-10 	-7.61144e-07 	0.152105
0.00532826 	-9.11389e-10 	-6.9852e-07 	0.142644
0.00579406 	-1.0747e-09 	-6.20597e-07 	0.132307
0.00625986 	-1.23831e-09 	-5.32111e-07 	0.121094
0.00672567 	-1.38538e-09 	-4.38008e-07 	0.109005
0.00719147 	-1.49355e-09 	-3.43231e-07 	0.0960419
0.00765728 	-1.53579e-09 	-2.52527e-07 	0.0822046
0.00812308 	-1.4837e-09 	-1.70308e-07 	0.067494
0.00858888 	-1.31268e-09 	-1.00665e-07 	0.051911
0.00905469 	-1.00695e-09 	-4.7543e-08 	0.0354563
0.00952049 	-5.63113e-10 	-1.3816e-08 	0.0181304
0.0099863 	0 	0 	0
